ID,class,name,sex,age,hometown,nationality,boarding,destination,lifeboat,survival
1130,2,Hiltunen, Miss. Marta,female,18,Joensuu,RussianEmpire,Southampton,Detroit,,no
1131,1,Douglas, Mrs. Walter Donald (Mahala Dutton),female,48,Minneapolis,US,Cherbourg,Minneapolis,2,yes
1132,1,Lindstrom, Mrs. Carl Johan (Sigrid Posse),female,55,Stockholm,Sweden,Cherbourg,New York,6,yes
1133,2,Christy, Mrs. (Alice Frances),female,45,London,UK,Southampton,Montreal,12,yes
1134,1,Spedden, Mr. Frederic Oakley,male,45,TuxedoPark,US,Cherbourg,Tuxedo Park,3,yes
1135,3,Hyman, Mr. Abraham,male,,Manchester,England,Southampton,Springfield,C,yes
1136,3,"Johnston, Master. William Arthur Willie""""",male,,ThorntonHeath,England,Southampton,New London,,no
1137,1,Kenyon, Mr. Frederick R,male,41,Pittsburgh,US,Southampton,Pittsburgh,,no
1138,2,Karnes, Mrs. J Frank (Claire Bennett),female,22,Pittsburgh,US,Southampton,Pittsburgh,,no
1139,2,Drew, Mr. James Vivian,male,42,Greenport,US,Southampton,Greenport,,no
1140,2,Hold, Mrs. Stephen (Annie Margaret Hill),female,29,Porthoustock,England,Southampton,Sacramento,10,yes
1141,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",female,,Hardîne,Lebanon,Cherbourg,Wilkes Barre,,no
1142,2,West, Miss. Barbara J,female,0.92,Bournemouth,England,Southampton,Gainesville,10,yes
1143,3,Abrahamsson, Mr. Abraham August Johannes,male,20,Dalsbruk,Finland,Southampton,Hoboken,15,yes
1144,1,Clark, Mr. Walter Miller,male,27,LosAngeles,US,Cherbourg,Los Angeles,,no
1145,3,Salander, Mr. Karl Johan,male,24,Genevad,Sweden,Southampton,Red Wing,,no
1146,3,Wenzel, Mr. Linhart,male,32,Vienna,Austria,Southampton,New York City,,no
1147,3,MacKay, Mr. George William,male,,London,England,Southampton,Rochester,,no
1148,3,Mahon, Mr. John,male,,Currowhunane,Ireland,Queenstown,Patterson,,no
1149,3,Niklasson, Mr. Samuel,male,28,VästraBogane,Sweden,Southampton,New York City,,no
1150,2,Bentham, Miss. Lilian W,female,19,Rochester,US,Southampton,Rochester,12,yes
1151,3,Midtsjo, Mr. Karl Albert,male,21,Krøkstad,Norway,Southampton,Chicago,15,yes
1152,3,de Messemaeker, Mr. Guillaume Joseph,male,36,Tampico,US,Southampton,Tampico,15,yes
1153,3,Nilsson, Mr. August Ferdinand,male,21,Hörby,Sweden,Southampton,St. Paul,,no
1154,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",female,29,Heamoor,England,Southampton,Akron,14,yes
1155,3,Klasen, Miss. Gertrud Emilia,female,1,Grimshut,Sweden,Southampton,New York City,,no
1156,2,Portaluppi, Mr. Emilio Ilario Giuseppe,male,30,Milford,US,Southampton,Milford,14,yes
1157,3,Lyntakoff, Mr. Stanko,male,,Unknown,Bulgaria,Southampton,Coon Rapids,,no
1158,1,Chisholm, Mr. Roderick Robert Crispin,male,,Belfast,UK,Belfast,New York,,no
1159,3,Warren, Mr. Charles William,male,,Portsmouth,England,Southampton,New York City,,no
1160,3,Howard, Miss. May Elizabeth,female,,NorthWalsham,England,Southampton,Albion,C,yes
1161,3,Pokrnic, Mr. Mate,male,17,Bukovac,Croatia,Southampton,Chicago,,no
1162,1,McCaffry, Mr. Thomas Francis,male,46,Vancouver,Canada,Southampton,Vancouver,,no
1163,3,Fox, Mr. Patrick,male,,Mullingar,Ireland,Queenstown,New York City,,no
1164,1,Clark, Mrs. Walter Miller (Virginia McDowell),female,26,LosAngeles,US,Cherbourg,Los Angeles,4,yes
1165,3,Lennon, Miss. Mary,female,,Ballymahon,Ireland,Queenstown,New York City,,no
1166,3,Saade, Mr. Jean Nassr,male,,Sir'Al,Lebanon,Cherbourg,New York City,,no
1167,2,Bryhl, Miss. Dagmar Jenny Ingeborg ,female,20,Skara,Sweden,Southampton,Rockford,12,yes
1168,2,Parker, Mr. Clifford Richard,male,28,Guernsey,England,Southampton,New York City,,no
1169,2,Faunthorpe, Mr. Harry,male,40,Liverpool,England,Southampton,Philadelphia,,no
1170,2,Ware, Mr. John James,male,30,Bristol,England,Southampton,New Britain,,no
1171,2,Oxenham, Mr. Percy Thomas,male,22,London,England,Southampton,North Bergen,13,yes
1172,3,Oreskovic, Miss. Jelka,female,23,KonjskoBrdo,Croatia,Southampton,Chicago,,no
1173,3,Peacock, Master. Alfred Edward,male,1,Southampton,England,Southampton,Elizabeth,,no
1174,3,Fleming, Miss. Honora,female,,Carrowskehine,Ireland,Queenstown,New York City,,no
1175,3,Touma, Miss. Maria Youssef,female,9,Tibnin,Lebanon,Cherbourg,Dowagiac,C,yes
1176,3,Rosblom, Miss. Salli Helena,female,2,Suistamo,Finland,Southampton,Astoria,,no
1177,3,Dennis, Mr. William,male,36,WeekStMary,England,Southampton,Saskatoon,,no
1178,3,Franklin, Mr. Charles (Charles Fardon),male,,Wellingborough,England,Cherbourg,Canada,,no
1179,1,Snyder, Mr. John Pillsbury,male,24,Minneapolis,US,Southampton,Minneapolis,7,yes
1180,3,Mardirosian, Mr. Sarkis,male,,Kiğı,Turkey,Cherbourg,Brantford,,no
1181,3,Ford, Mr. Arthur,male,,Bridgwater,England,Southampton,Elmira,,no
1182,1,Rheims, Mr. George Alexander Lucien,male,,Paris,France,Southampton,New York,A,yes
1183,3,"Daly, Miss. Margaret Marcella Maggie""""",female,30,Athlone,Ireland,Queenstown,New York City,15,yes
1184,3,Nasr, Mr. Mustafa,male,,Tebnine,Lebanon,Cherbourg,New York City,,no
1185,1,Dodge, Dr. Washington,male,53,SanFrancisco,US,Southampton,San Francisco,13,yes
1186,3,Wittevrongel, Mr. Camille,male,36,Westrozebeke,Belgium,Southampton,Detroit,,no
1187,3,Angheloff, Mr. Minko,male,26,Terziysko,Bulgaria,Southampton,Chicago,,no
1188,2,Laroche, Miss. Louise,female,1,Paris,France,Cherbourg,Cap-Haïtien,14,yes
1189,3,Samaan, Mr. Hanna,male,,Hardîne,Lebanon,Cherbourg,Wilkes-Barre,,no
1190,1,Loring, Mr. Joseph Holland,male,30,London,Englad,Southampton,New York,,no
1191,3,Johansson, Mr. Nils,male,29,Chicago,US,Southampton,Chicago,,no
1192,3,Olsson, Mr. Oscar Wilhelm,male,32,Lunna,Sweden,Southampton,Manitowoc,A,yes
1193,2,Malachard, Mr. Noel,male,,Paris,France,Cherbourg,New York City,,no
1194,2,Phillips, Mr. Escott Robert,male,43,Ilfracombe,England,Southampton,New Brighton,,no
1195,3,Pokrnic, Mr. Tome,male,24,Bukovac,Croatia,Southampton,Chicago,,no
1196,3,"McCarthy, Miss. Catherine Katie""""",female,,Tipperary,Ireland,Queenstown,Bayonne,?,yes
1197,1,Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead),female,64,Milwaukee,US,Southampton,Milwaukee,7,yes
1198,1,Allison, Mr. Hudson Joshua Creighton,male,30,Montreal,Canada,Southampton,Montreal,,no
1199,3,Aks, Master. Philip Frank,male,1,London,England,Southampton,Norfolk,11,yes
1200,1,Hays, Mr. Charles Melville,male,55,Montreal,Canada,Southampton,Montreal,,no
1201,3,Hansen, Mrs. Claus Peter (Jennie L Howard),female,45,Racine,US,Southampton,Racine,11,yes
1202,3,Cacic, Mr. Jego Grga,male,18,ŠirokaKula,Croatia,Southampton,Chicago,,no
1203,3,Vartanian, Mr. David,male,22,Kiğı,Turkey,Cherbourg,Brantford,13,yes
1204,3,Sadowitz, Mr. Harry,male,,London,England,Southampton,Providence,,no
1205,3,Carr, Miss. Jeannie,female,37,Aclare,Ireland,Queenstown,Hartford,,no
1206,1,White, Mrs. John Stuart (Ella Holmes),female,55,NewYork,US,Cherbourg,New York,8,yes
1207,3,Hagardon, Miss. Kate,female,17,Ballysadare,Ireland,Queenstown,New York City,,no
1208,1,Spencer, Mr. William Augustus,male,57,NewYork,US,Cherbourg,New York,,no
1209,2,Rogers, Mr. Reginald Harry,male,19,Tavistock,England,Southampton,Wilkes Barre,,no
1210,3,Jonsson, Mr. Nils Hilding,male,27,Tågarp,Sweden,Southampton,New York City,,no
1211,2,Jefferys, Mr. Ernest Wilfred,male,22,Guernsey,England,Southampton,Elizabeth,,no
1212,3,Andersson, Mr. Johan Samuel,male,26,Hartford,US,Southampton,Hartford,,no
1213,3,Krekorian, Mr. Neshan,male,25,Kiğı,Turkey,Cherbourg,Brantford,10,yes
1214,2,Nesson, Mr. Israel,male,26,London,England,Southampton,Boston,,no
1215,1,Rowe, Mr. Alfred G,male,33,Liverpool,England,Southampton,New York,,no
1216,1,Kreuchen, Miss. Emilie,female,39,StLouis,US,Southampton,St Louis,2,yes
1217,3,Assam, Mr. Ali,male,23,BuenosAires,Argentina,Southampton,New York City,,no
1218,2,Becker, Miss. Ruth Elizabeth,female,12,Guntur,BritishIndia,Southampton,Benton Harbor,13,yes
1219,1,"Rosenshine, Mr. George (Mr George Thorne"")""",male,46,NewYork,US,Cherbourg,New York,,no
1220,2,Clarke, Mr. Charles Valentine,male,29,NetleyAbbey,England,Southampton,San Francisco,,no
1221,2,Enander, Mr. Ingvar,male,21,Göteborg,Sweden,Southampton,Rockford,,no
1222,2,Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ,female,48,St.Ives,England,Southampton,Houghton,14,yes
1223,1,Dulles, Mr. William Crothers,male,39,Philadelphia,US,Cherbourg,Philadelphia,,no
1224,3,Thomas, Mr. Tannous,male,,Unknown,Lebanon,Cherbourg,Columbus,,no
1225,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",female,19,Zgharta,Lebanon,Cherbourg,Waterbury,C,yes
1226,3,Cor, Mr. Ivan,male,27,Kricina,Croatia,Southampton,Great Falls,,no
1227,1,Maguire, Mr. John Edward,male,30,Brockton,US,Southampton,Brockton,,no
1228,2,de Brito, Mr. Jose Joaquim,male,32,Madeira,Portugal,Southampton,São Paulo,,no
1229,3,Elias, Mr. Joseph,male,39,,,,,,no
1230,2,Denbury, Mr. Herbert,male,25,Guernsey,UK,Southampton,Elizabeth,,no
1231,3,Betros, Master. Seman,male,,Hardîne,Lebanon,Cherbourg,Wilkes Barre,,no
1232,2,Fillbrook, Mr. Joseph Charles,male,18,Truro,England,Southampton,Houghton,,no
1233,3,Lundstrom, Mr. Thure Edvin,male,32,Simrishamn,Sweden,Southampton,Los Angeles,15,yes
1234,3,Sage, Mr. John George,male,,Peterborough,England,Southampton,Jacksonville,,no
1235,1,Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake),female,58,Germantown,US,Cherbourg,Germantown,3,yes
1236,3,van Billiard, Master. James William,male,,London,England,Southampton,North Wales,,no
1237,3,Abelseth, Miss. Karen Marie,female,16,Sondmore,Norway,Southampton,Los Angeles,16,yes
1238,2,Botsford, Mr. William Hull,male,26,Orange,US,Southampton,Orange,,no
1239,3,Whabee, Mrs. George Joseph (Shawneene Abi-Saab),female,38,Youngstown,US,Cherbourg,Youngstown,C,yes
1240,2,Giles, Mr. Ralph,male,24,London,England,Southampton,New York City,,no
1241,2,Walcroft, Miss. Nellie,female,31,Maidenhead,England,Southampton,Mamaroneck,14,yes
1242,1,Greenfield, Mrs. Leo David (Blanche Strouse),female,45,NewYork,US,Cherbourg,New York,7,yes
1243,2,Stokes, Mr. Philip Joseph,male,25,London,England,Southampton,Detroit,,no
1244,2,Dibden, Mr. William,male,18,Lyndhurst,England,Southampton,Eden,,no
1245,2,Herman, Mr. Samuel,male,49,Yeovil,England,Southampton,Bernardsville,,no
1246,3,"Dean, Miss. Elizabeth Gladys Millvina""""",female,1,BartleyFarm,England,Southampton,Wichita,10,yes
1247,1,Julian, Mr. Henry Forbes,male,50,Torquay,England,Southampton,San Francisco,,no
1248,1,Brown, Mrs. John Murray (Caroline Lane Lamson),female,59,Belmont,US,Southampton,Belmont,D,yes
1249,3,Lockyer, Mr. Edward,male,,Sandhurst,England,Southampton,Ontario,,no
1250,3,O'Keefe, Mr. Patrick,male,,Waterford,Ireland,Queenstown,New York City,B,yes
1251,3,Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson),female,30,Helsingborg,Sweden,Southampton,Hartford,A,yes
1252,3,Sage, Master. William Henry,male,44,Peterborough,England,Southampton,Jacksonville,,no
1253,2,Mallet, Mrs. Albert (Antoinette Magnin),female,24,Montreal,Canada,Cherbourg,Montreal,10,yes
1254,2,Ware, Mrs. John James (Florence Louise Long),female,31,Bristol,England,Southampton,New Britain,10,yes
1255,3,Strilic, Mr. Ivan,male,27,ŠirokaKula,Croatia,Southampton,Chicago,,no
1256,1,Harder, Mrs. George Achilles (Dorothy Annan),female,25,NewYork,US,Cherbourg,New York,5,yes
1257,3,Sage, Mrs. John (Annie Bullen),female,,Peterborough,England,Southampton,Jacksonville,,no
1258,3,Caram, Mr. Joseph,male,,KfarMechi,Syria,Cherbourg,Ottawa,,no
1259,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,22,Ylihärmä,Finland,Southampton,Coal Center,,no
1260,1,Gibson, Mrs. Leonard (Pauline C Boeson),female,45,NewYork,US,Cherbourg,New York,7,yes
1261,2,Pallas y Castello, Mr. Emilio,male,29,Barcelona,Spain,Cherbourg,Havana,9,yes
1262,2,Giles, Mr. Edgar,male,21,Porthleven,England,Southampton,Camden,,no
1263,1,Wilson, Miss. Helen Alice,female,31,TuxedoPark,US,Cherbourg,Tuxedo Park,3,yes
1264,1,Ismay, Mr. Joseph Bruce,male,49,Liverpool,England,Southampton,New York,C,yes
1265,2,Harbeck, Mr. William H,male,44,Toledo,US,Southampton,Montreal,,no
1266,1,Dodge, Mrs. Washington (Ruth Vidaver),female,54,SanFrancisco,US,Southampton,San Francisco,5,yes
1267,1,Bowen, Miss. Grace Scott,female,45,Cooperstown,US,Cherbourg,Cooperstown,4,yes
1268,3,Kink, Miss. Maria,female,22,Zürich,Switzerland,Southampton,Milwaukee,,no
1269,2,"Cotterill, Mr. Henry Harry""""",male,21,Penzance,England,Southampton,Akron,,no
1270,1,Hipkins, Mr. William Edward,male,55,Birmingham,England,Southampton,New York,,no
1271,3,Asplund, Master. Carl Edgar,male,5,Alseda,Sweden,Southampton,Worcester,,no
1272,3,O'Connor, Mr. Patrick,male,,Kingwilliamstown,Ireland,Queenstown,New York City,,no
1273,3,Foley, Mr. Joseph,male,26,Broadford,Ireland,Queenstown,Larchmont,,no
1274,3,Risien, Mrs. Samuel (Emma),female,,Durban,SouthAfrica,Southampton,Groesbeck,,no
1275,3,McNamee, Mrs. Neal (Eileen O'Leary),female,19,Salisbury,England,Southampton,Philadelphia,,no
1276,2,"Wheeler, Mr. Edwin Frederick""""",male,,Bath,England,Southampton,Asheville,,no
1277,2,Herman, Miss. Kate,female,24,Yeovil,England,Southampton,Bernardsville,9,yes
1278,3,Aronsson, Mr. Ernst Axel Algot,male,24,Horset,Sweden,Southampton,Joliet,,no
1279,2,Ashby, Mr. John,male,57,WestHoboken,US,Southampton,West Hoboken,,no
1280,3,Canavan, Mr. Patrick,male,21,Knockmaria,Ireland,Queenstown,Philadelphia,,no
1281,3,Palsson, Master. Paul Folke,male,6,Bjuv,Sweden,Southampton,Chicago,,no
1282,1,Payne, Mr. Vivian Ponsonby,male,23,Montreal,Canada,Southampton,Montreal,,no
1283,1,Lines, Mrs. Ernest H (Elizabeth Lindsey James),female,51,Paris,France,Cherbourg,Hanover,9,yes
1284,3,Abbott, Master. Eugene Joseph,male,13,EastProvidence,US,Southampton,East Providence,,no
1285,2,Gilbert, Mr. William,male,47,Carleens,England,Southampton,Butte,,no
1286,3,Kink-Heilmann, Mr. Anton,male,29,Zürich,Switzerland,Southampton,Milwaukee,2,yes
1287,1,Smith, Mrs. Lucien Philip (Mary Eloise Hughes),female,18,Huntington,US,Cherbourg,Huntington,6,yes
1288,3,Colbert, Mr. Patrick,male,24,Kilkinlea,Ireland,Queenstown,Sherbrooke,,no
1289,1,Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli),female,48,Zürich,Switzerland,Cherbourg,New York,5,yes
1290,3,Larsson-Rondberg, Mr. Edvard A,male,22,Lysvik,Sweden,Southampton,Missoula,,no
1291,3,Conlon, Mr. Thomas Henry,male,31,Philadelphia,US,Queenstown,Philadelphia,,no
1292,1,Bonnell, Miss. Caroline,female,30,Youngstown,US,Southampton,Youngstown,8,yes
1293,2,Gale, Mr. Harry,male,38,Harrowbarrow,England,Southampton,Clear Creek,,no
1294,1,Gibson, Miss. Dorothy Winifred,female,22,NewYork,US,Cherbourg,New York,7,yes
1295,1,Carrau, Mr. Jose Pedro,male,17,Montevideo,Uruguay,Southampton,Montevideo,,no
1296,1,Frauenthal, Mr. Isaac Gerald,male,43,London,UK,Southampton,New York,5,yes
1297,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",male,20,Cologne,Germany,Cherbourg,New York,7,yes
1298,2,Ware, Mr. William Jeffery,male,23,Gunnislake,England,Southampton,Butte,,no
1299,1,Widener, Mr. George Dunton,male,50,Philadelphia,US,Southampton,Philadelphia,,no
1300,3,"Riordan, Miss. Johanna Hannah""""",female,,Glenlougha,Ireland,Queenstown,New York City,13,yes
1301,3,Peacock, Miss. Treasteall,female,3,Southampton,England,Southampton,Elizabeth,,no
1302,3,Naughton, Miss. Hannah,female,,Donoughmore,Ireland,Queenstown,New York City,,no
1303,1,Minahan, Mrs. William Edward (Lillian E Thorpe),female,37,FondduLac,US,Southampton,Fond du Lac,14,yes
1304,3,Henriksson, Miss. Jenny Lovisa,female,28,Stockholm,Sweden,Southampton,Iron Mountain,,no
1305,3,Spector, Mr. Woolf,male,,London,England,Southampton,New York City,,no
1306,1,Oliva y Ocana, Dona. Fermina,female,39,Madrid,Spain,Cherbourg,New York,8,yes
1307,3,Saether, Mr. Simon Sivertsen,male,38,Skaun,Norway,Southampton,US,,no
1308,3,Ware, Mr. Frederick,male,,Greenwich,England,Southampton,New York City,,no
1309,3,Peter, Master. Michael J,male,,Sar'al,Syria,Cherbourg,Detroit,D,yes
